Objective loss,KLD
-32637.9,-0.00322695
-32636.3,-0.003767
-32636.7,-0.00661354
-32634.0,-0.00917471
-32633.8,-0.00172815
-32643.3,-0.00128858
-32634.5,-0.00218582
-32638.7,-0.00955422
-32639.1,-0.00635283
-32637.9,-0.00777185
-32637.0,-0.0284153
-32630.1,-0.0353822
-32641.2,-0.00536323
-32634.9,-0.00276213
-32632.2,-0.00418984
-32643.5,-0.0102197
-32644.0,-0.00688861
-32640.3,-0.0134588
-32644.6,-0.0177703
-32642.3,-0.0109891
-32634.1,-0.00609462
-32641.7,-0.00184133
-32638.0,-0.00160501
-32638.8,-0.00210533
-32635.1,-0.104038
-32634.9,-0.00430261
-32635.6,-0.00689469
-32643.3,-0.00370862
-32635.9,-0.0088336
-32642.9,-0.0300743
-32636.2,-0.0342918
-32643.0,-0.0240892
-32639.8,-0.00940036
-32637.8,-0.00625918
-32635.9,-0.00716319
-32638.5,-0.00241412
-32640.3,-0.00112467
-32642.5,-0.000807809
-32638.3,-0.00215831
-32639.5,-0.00297821
-32643.4,-0.00244007
-32633.8,-0.00229294
-32638.1,-0.00232262
-32638.8,-0.00262702
-32642.0,-0.00322929
-32640.7,-0.00438703
-32638.3,-0.569603
-32638.7,-0.0428205
-32640.4,-0.0124405
-32645.0,-0.0188927
-32641.0,-0.0089059
-32641.7,-0.0184094
-32638.8,-0.0468924
-32639.8,-0.107296
-32644.3,-0.0398919
-32639.7,-0.00901247
-32639.7,-0.00105873
-32635.8,-0.000153428
-32639.7,-0.0508309
-32642.8,-0.00207742
-32642.5,-0.00146039
-32643.6,-0.000606354
-32639.5,-0.00342997
-32641.6,-0.00595771
-32642.6,-0.00124979
-32639.6,-0.00665682
-32644.7,-0.00557805
-32633.3,-0.00348505
-32637.1,-0.00490844
-32637.6,-0.0063515
-32633.4,-0.0109077
-32639.0,-0.00755131
-32645.8,-0.00890183
-32645.4,-0.0108314
-32638.2,-0.0168242
-32640.4,-0.0216774
-32637.3,-0.0338845
-32634.5,-0.0221215
-32641.7,-0.00314635
-32641.8,-0.00367357
-32640.2,-0.00115999
-32641.3,-0.00119535
-32642.5,-0.00312218
-32641.8,-0.00389019
-32639.5,-0.00302575
-32646.2,-0.00569742
-32638.9,-0.0107022
-32638.3,-0.0125891
-32636.1,-0.0040091
-32644.9,-0.00593664
-32642.1,-0.0100767
-32637.4,-0.00930148
-32639.1,-0.017149
-32642.0,-0.0265443
-32639.7,-0.00283884
-32638.8,-0.00451053
-32637.4,-0.00275292
-32637.0,-0.00309628
-32634.8,-0.0023355
-32633.5,-0.00298338
-32634.8,-0.0111998
-32645.4,-0.0306652
-32636.9,-0.00691174
-32639.0,-0.00701493
-32643.3,-0.002879
-32639.5,-0.000975795
-32629.8,-0.00189091
-32642.6,-0.0067296
-32632.3,-0.00267319
-32643.4,-0.00472109
-32642.5,-0.0332298
-32646.0,-0.0525
-32637.9,-0.0366828
-32645.4,-0.0176888
-32640.2,-0.00894928
-32638.0,-0.00699262
-32635.7,-0.0041209
-32632.9,-0.00263105
-32636.0,-1.17404
-32639.7,-0.0311899
-32633.2,-0.00326485
-32638.3,-0.00302564
-32638.5,-0.00407876
-32636.1,-0.00466237
-32634.1,-0.00512749
-32635.6,-0.0143853
-32638.5,-0.0117371
-32634.0,-0.00394009
-32637.0,-0.00516095
-32635.4,-0.00507756
-32644.7,-0.00707977
-32641.4,-0.0153952
-32636.5,-0.0100868
-32638.2,-0.00585933
-32635.5,-0.00484266
-32639.0,-0.012781
-32640.2,-0.0116729
-32641.1,-0.0245351
-32643.5,-0.0184289
-32642.6,-0.0495679
-32642.2,-0.0483425
-32638.6,-0.00376247
-32638.1,-0.00493551
-32639.1,-0.00304994
-32635.0,-0.00208393
-32635.7,-0.00547568
-32638.5,-0.00442624
-32637.1,-0.0104612
-32642.0,-0.012114
-32634.5,-0.00623627
-32645.0,-0.00399334
-32635.7,-0.00544755
-32637.0,-0.00802847
-32639.6,-0.0203074
-32637.2,-0.061097
-32645.4,-0.0222244
-32639.4,-0.00613032
-32642.0,-0.00396081
-32641.9,-0.00234927
-32633.1,-0.00167749
-32637.7,-0.00145063
-32640.4,-0.0019828
-32644.6,-0.00178334
-32634.7,-0.00175525
-32642.9,-0.00341812
-32635.7,-0.0095995
-32634.2,-0.00866052
-32635.7,-0.00543038
-32638.1,-0.00561269
-32639.4,-0.0120765
-32642.4,-0.0141852
-32639.9,-0.0160622
-32634.6,-0.00592211
-32635.2,-0.00645849
-32638.8,-0.011026
-32637.7,-0.0180406
-32638.8,-0.0342605
-32637.3,-0.0693053
-32635.6,-0.0136048
-32637.5,-0.00227749
-32640.3,-0.00282077
-32642.2,-0.00466357
-32635.7,-0.00511803
-32633.3,-0.00261184
-32636.5,-0.00268815
-32634.8,-0.00277252
-32638.5,-0.00784614
-32631.7,-0.0386297
-32639.3,-0.0402577
-32636.2,-0.00566836
-32636.9,-0.0075615
-32636.7,-0.0042695
-32637.0,-0.00453394
-32645.2,-0.00140708
-32641.3,-0.00177284
-32640.6,-0.00222392
-32635.7,-0.00229581
-32633.1,-0.00172666
-32637.4,-0.00144237
-32639.0,-0.0014721
-32633.9,-0.00295128
-32638.3,-0.004798
-32638.6,-0.00498227
-32642.9,-0.00613334
-32633.8,-0.0064706
-32639.3,-0.00423009
-32642.7,-0.0026997
-32639.6,-0.00231745
-32642.6,-0.00211757
-32643.9,-0.00410991
-32633.7,-0.0158045
-32635.7,-0.0103395
-32636.5,-0.005538
-32635.0,-0.00558254
-32640.8,-0.00122444
-32636.5,-0.000913456
-32634.4,-0.00147444
-32639.5,-0.00401192
-32636.6,-0.0262015
-32641.3,-0.084606
-32636.7,-0.0271007
-32637.3,-0.00353268
-32639.1,-0.00190081
-32640.3,-0.00155731
-32636.8,-0.00203373
-32641.6,-0.00113883
-32637.9,-0.00130242
-32646.6,-0.00111868
-32641.6,-0.00467218
-32632.1,-0.0109555
-32636.4,-0.00522371
-32640.3,-0.00935094
-32640.3,-0.00670439
-32640.7,-0.0042365
-32637.7,-0.00244454
-32644.4,-0.00148398
-32636.1,-0.00154534
-32633.2,-0.00209678
-32644.7,-0.0064026
-32634.8,-0.0159937
-32642.3,-0.003805
-32637.7,-0.00228827
-32638.9,-0.00506435
-32633.9,-0.00296818
-32640.8,-0.00304307
-32643.1,-0.00347509
-32640.9,-0.00234711
-32639.8,-0.00305435
-32640.9,-0.00308933
-32637.9,-0.0028242
-32637.1,-0.0110413
-32646.8,-0.0125655
-32633.9,-0.00511426
-32636.0,-0.00577535
-32639.6,-0.00220218
-32634.5,-0.00441901
-32640.4,-0.00393012
-32633.5,-0.00523576
-32642.7,-0.00272113
-32637.1,-0.00205278
-32637.2,-0.00187749
-32639.6,-0.0046767
-32637.4,-0.0076301
-32638.7,-0.0090776
-32641.4,-0.00552798
-32636.7,-0.00464713
-32638.3,-0.00308866
-32641.2,-0.00185934
-32638.8,-0.00275901
-32643.6,-0.0359823
-32642.1,-0.243603
-32643.2,-0.0573341
-32642.0,-0.00654511
-32638.6,-0.00328244
-32642.7,-0.00300903
-32633.5,-0.00279747
-32642.9,-0.00235224
-32638.2,-0.00256374
-32637.7,-0.00132044
-32637.4,-0.00113337
-32644.1,-0.00113906
-32639.9,-0.00183636
-32637.0,-0.00418632
-32641.3,-0.0104237
-32635.1,-0.00910696
-32639.5,-0.00292026
-32637.7,-0.00162599
-32636.7,-0.000984269
-32643.5,-0.00240745
-32634.0,-0.000975426
-32641.9,-0.00100268
-32639.0,-0.0011457
-32639.2,-0.00188846
-32641.5,-0.00250662
-32641.9,-0.00835131
-32635.3,-0.0146035
-32638.9,-0.00776797
-32641.4,-0.0195813
-32640.6,-0.0173268
-32635.7,-0.00578672
-32640.9,-0.00546171
-32643.5,-0.00383558
-32639.8,-0.0111487
-32636.1,-0.0100362
-32635.4,-0.00757349
-32645.7,-0.00400455
-32633.8,-0.00522732
-32639.1,-0.00231871
-32643.8,-0.00478734
-32637.0,-0.00548513
-32635.5,-0.00451335
-32636.7,-0.0092225
-32636.3,-0.00809939
-32643.2,-0.00694421
-32638.0,-0.0116914
-32639.7,-0.00996306
-32636.9,-0.00678719
-32640.1,-0.00204713
-32638.6,-0.00579453
-32641.1,-0.00166573
-32637.9,-0.00223499
-32633.7,-0.00231744
-32645.7,-0.00251159
-32639.1,-0.0168084
-32646.1,-0.0422446
-32636.5,-0.0456932
-32643.2,-0.00960767
-32637.5,-0.00623356
-32639.1,-0.0026346
-32639.1,-0.00161295
-32643.7,-0.00157584
-32637.6,-0.00174466
-32642.5,-0.00160789
-32638.3,-0.00292992
-32636.6,-0.0109888
-32635.7,-0.00955864
-32638.6,-0.00413584
-32642.5,-0.00276794
-32637.6,-0.00325835
-32634.6,-0.00304164
-32634.7,-0.00530244
-32639.9,-0.0033547
-32638.9,-0.00421522
-32635.6,-0.0109187
-32639.9,-0.00558665
-32634.8,-0.00945799
-32640.5,-0.0445886
-32636.3,-0.0359918
-32634.1,-0.0283363
-32637.8,-0.0154465
-32632.1,-0.00204803
-32634.4,-0.00178594
-32640.6,-0.000627625
-32636.0,-0.000766185
-32637.5,-0.0420551
-32633.4,-0.0643469
-32636.1,-0.00609497
-32643.6,-0.00577157
-32638.7,-0.00259389
-32635.7,-0.00316708
-32636.1,-0.00230938
-32637.5,-0.00257745
-32639.2,-0.00288766
-32635.5,-0.00485874
-32637.7,-0.00676925
-32644.8,-0.00865881
-32639.0,-0.00902204
-32640.4,-0.00389274
-32638.7,-0.00302499
-32638.1,-0.00600254
-32635.0,-0.00689669
